-1
21
-0.073803800000000003	-1	1	0.10000000000000001
-0.21748818796833991	-1	1	0.10000000000000001
-0.074200895107555898	-1	1	0.10000000000000001
0.25087799999999999	-1	1	0.10000000000000001
-0.28836423556126639	-1	1	0.10000000000000001
-0.026141934529323299	-1	1	0.10000000000000001
-0.19401815342119469	-1	1	0.10000000000000001
0.27538204535680461	-1	1	0.10000000000000001
0.06669324484677569	-1	1	0.10000000000000001
0.090395000000000003	-1	1	0.10000000000000001
-0.01236448921027679	-1	1	0.10000000000000001
-0.44930735556039492	-1	1	0.10000000000000001
-0.00054722868374024202	-1	1	0.10000000000000001
-0.15142137079063289	-1	1	0.10000000000000001
0.59670050251549522	-1	1	0.10000000000000001
0.0097379600000000004	-1	1	0.10000000000000001
7.8199999999999997e-06	-1	1	0.10000000000000001
-0.046568691617441878	-1	1	0.10000000000000001
0.001384693379655727	-1	1	0.10000000000000001
-0.065495940577089296	-1	1	0.10000000000000001
-0.004504194459070493	-1	1	0.10000000000000001
16.181115141467767	0	48	0	-1
