-1
21
-0.073803800000000003	-1	1	0.10000000000000001
-0.216330842654294	-1	1	0.10000000000000001
-0.068422765188513854	-1	1	0.10000000000000001
0.25087799999999999	-1	1	0.10000000000000001
-0.28574872600190743	-1	1	0.10000000000000001
8.9548205358617566e-05	-1	1	0.10000000000000001
-0.20604593174700159	-1	1	0.10000000000000001
0.27538204535680461	-1	1	0.10000000000000001
0.06669324484677569	-1	1	0.10000000000000001
0.090395000000000003	-1	1	0.10000000000000001
-0.01236448921027679	-1	1	0.10000000000000001
-0.44930735556039492	-1	1	0.10000000000000001
-0.00054722868374024202	-1	1	0.10000000000000001
-0.13594322389178121	-1	1	0.10000000000000001
0.59670050251549522	-1	1	0.10000000000000001
0.0097379600000000004	-1	1	0.10000000000000001
7.8199999999999997e-06	-1	1	0.10000000000000001
-0.051376260515192507	-1	1	0.10000000000000001
0.001384693379655727	-1	1	0.10000000000000001
-0.065495940577089296	-1	1	0.10000000000000001
-0.004504194459070493	-1	1	0.10000000000000001
16.254294396737006	65	43	-1	-1
